id	Author	Quotes	Queries	Key_Words
90e4679f-2f51-4dce-854e-3e2e77cefc48	Rumi	Whatever you are looking for can only be found inside of you.	I want answer || I am looking for success || I am looking for my destiny || I am seeking my passion	looking || seeking
8ac09ff0-3355-421a-a706-4f152ef41a40	Rumi	You don't see your own face, your own beauty, yet, no face is more beautiful than yours.	I want to be beautiful || I want to be fit || I am ugly || I am fat	beautiful || ugly || fat
94e0c1cf-bc0a-4b5f-a6bf-a8fbbd6ba7c9	Rumi	Love is nothing other than finding the truth.	What is love?	love || truth
dbfa6b4c-5664-493c-b865-674017bc92d0	Rumi	I lost everything i have, and found myself.	I feel lost || I have lost everything	lost
80bedab4-6aa9-46af-98fd-e2ba48ede3cf	Rumi	These pains you feel are messengers. Listen to them.	I am in pain || its painful || how to get rid of the pain || I want the suffering to end	pain
c9996c02-c3a3-4c5c-8043-593670fc36e3	Rumi	The intelligent desire self-control; children want candy.	How to be intelligent? || I want to be smart || I want self-control	control
d1f25923-32c7-4c14-a03d-664bbc23e0b5	Rumi	As you start to walk on the way, the way appears.	I don’t see the way || I don’t know how to start || I feel lost || I don’t know my destiny	way
a09799e7-d9d7-479a-8545-05940ebc834f	Rumi	There is a force within that gives you life. Seek that.	I feel aimless || I feel life less || How to know my passion?	aimless || force
2237b909-82bc-41be-b505-cd738b6280d5	Rumi	In the blackest of your moments, wait with no fear.	How to avoid fear || I can’t take the risk || I can’t afford risk at this point	dark
07dc1c40-9212-442d-81dc-2eea026fa98c	Rumi	Are you fleeing from Love because of a single humiliation? What do you know of Love except the name? Love has a hundred forms of pride and disdain, and is gained by a hundred means of persuasion	God dint help me || I used to love God || I am going away from God	
dde67cbe-fc9f-408b-8e4f-7bac2f7685f7	Rumi	God's purpose for man is to acquire a seeing eye and an understanding heart.	Why is it happening to me? || Why God doing this to me?	heart
ae22014d-9bef-4902-adfd-b7d37d89d47d	Rumi	Things are such that someone lifting a cup, or watching the rain, petting a dog, or singing, just singing - could be doing or singing, just singing – could be doing as much for this universe	How to enjoy the life? ||How to be happy || I should be thankful	dog || pet || rain singing || life
ff09480d-4c06-4e51-8190-5d07092e1412	Rumi	Live life as if its rigged in your favor.	I feel scared || what if the luck dint favors me? || I against all odds || I will do it || it looks impossible	fear || unlucky || brave
47a74497-1133-4cf2-9095-0abab4c1c6b1	Rumi	The body's a mirror of heaven: Its energies make angels jealous. Our purity astounds seraphim. Devils shiver at our nerve.	I am a human || I have a capacity || I can’t do beyond my capacity || I am not a robot	energy || tired
dce91b14-2486-4d5a-a1e4-c94a41c7e24f	Rumi	Anyone who genuinely and consistently with both hands look for something, will find it.	I am looking for success || I am looking for wisdom || I want to be consistent || how to find truth || how to find God || How to find myself?	consistent || looking
50055010-8dac-40f0-84ba-c713156cd934	Rumi	Dear soul, don't set a high value on someone before they deserve it; You either lose them or ruin yourself...!	I am very nice to people || How to say no? || I can’t say no to people || People use me || People exploit me	
ba89bb7c-6d9d-470f-a90b-c6f284438d0a	Rumi	Get yourself out of the way, and let Joy have more space.	I want to be happy || How to enjoy the life? || I have lots of negative thoughts	enjoy || sad
68bca98a-89d1-4ca6-b220-680cb3119a9a	Rumi	A little while alone in your room will prove more valuable than anything else that could ever be given you.	I feel lonely || I want some personal space	lonely
1f24dd5f-fe82-4634-8136-104d6d657466	Rumi	Sell your presence and purchase bewilderment.	How to live an exciting life? || I don’t get excited easily	excited
4e85e040-ad4d-4607-b611-7bb3db20f988	Rumi	We are tasting the taste of eternity this minute.	I like talking to you || what are you doing? || How to experience God? || How to find God? || when will I be happy?	taste
47b84b8e-7ac2-4724-bf6e-928b284d0f5b	Rumi	The Beloved is with you in the midst of your seeking! He holds your hand wherever you wander.	God please help me || God please guide me || I am seeking success	wander
9006873d-4de1-4e24-81b6-1ffd9a816aba	Rumi	You lack a foot to travel? Then journey into yourself - that leads to transformation of dust into pure gold.	I want to travel || travelling is expensive || I want to change myself	travel
883b0012-aa1f-4b3f-bb06-7cb0d2a19464	Rumi	Don't regret what's happened. If it's in the past, LET IT GO. Don't even remember it!	How to get rid of guilt? || I have a bad past || I have so much regret || I want to forget the past	past
e334f1ae-56e3-4262-b43d-572dab9b6b59	Rumi	The soul which cannot endure fire and smoke won't find the Secret.	I am in pain || I want to do suicide || I want to know the secret	secret || fire || endure
1611c1b9-1943-4680-86de-be338e2e514f	Rumi	My boat strikes something deep. At first sounds of silence, waves. Nothing has happened; Or perhaps everything has happened. and I am sitting in my new life	Nothing is going to happen || I am not going to change || I will be like this for ever	
d0c756dc-b953-47c5-876d-f2309d1af216	Rumi	Tomorrow you'll be brave, you say? Fool! Dive today.	I will do tomorrow || I am procrastinating || One day I will work hard || when will I start working hard?	tomorrow
60287077-3818-4d15-b71e-c37e78880fee	Rumi	No one looks back and regrets leaving this world. What's regretted is how real we thought it was.	what if I die? || I am already too old || we will have to die || I don’t want to risk everything	life
a434a08b-d748-44cd-885b-26dfb869507c	Rumi	You show your worth by what you seek.	I feel worthless || I feel useless || I have big dreams	worth
102478b8-86b8-4a5c-ba3f-eb030a3f6158	Rumi	Turning toward what you deeply love saves you	I want to do what I love	save
abcb9a37-7767-4b7e-84b1-d406cf18edbb	Rumi	When we talk about GOD, were like a school of fish, discussing the possible existence of the sea.	Tell me about God? || who is God? || God really exists?	
c0072e30-c377-491b-960f-56a7ddb9e23d	Rumi	It was our Creator who led us through the stages of evolution, from the animal state to the human. His purpose was to make us intelligent and aware, so that we might know Him	I don’t believe in evolution || I don’t believe in God	evolution
1cdf49e9-2d12-4f32-9133-e63bf0ba67ac	Rumi	To a frog that’s never left his pond, the ocean seems like a gamble. Look what he’s giving up: security, mastery of his world, recognition! The ocean frog just shakes his head. “I can’t explain where I live, but someday I’ll take you there	What is life? || I am having existential crisis	risk
7bdbd618-9165-4a8b-a13d-edf2c854cf90	Rumi	Do not believe in an absurdity no matter who says it.	I don’t believe in you || I don’t agree with you ||that’s not right	diagree
d7b060e9-a2d2-4a7e-8b77-91784846bb90	Rumi	Forget the future. I'd worship someone who could do that.	I am anxious || I fear future || Future is very uncertain ||I am worried about future	future || anxiety
34c9efd3-f18b-4708-8ada-c7bd46274e99	Rumi	Clean out your ears, don't listen for what you already know.	I want to know something new || I don’t agree with you || I can’t do it || I know I can’t do it || I have a feeling that I can’t do it	
2b21fdea-c30c-4de2-a845-d8036fd8a4cd	Rumi	Let people catch something from your heart that will cause no discomfort, but help them to sing.	How can I help people? || I want to be nice to people || I want to serve people	
aa7f25b7-4b74-4f67-919d-a4395d56cc5c	Rumi	The water in the stream may have changed many times, but the reflection of the moon and the stars remains the same.	I feel God no more loves me || I used to be very spiritual || I want Gods mercy back || I have changed || will God forgive me?	
3ff9cfa1-4264-4152-8be1-b66c8ea03fb8	Rumi	In Silence there is eloquence.	I am very silent || I don’t talk	silence
9d487cce-9b80-47cf-b5a1-8552364097d8	Rumi	At every moment, Love's voice talks to us from left and from right. All we have to do is to know how to listen.	I can’t listen || How to listen?	listen
fe491bd2-8ca9-406a-9648-d6e7a9346399	Rumi	Idle man, chases after fairy tales...	I have dreams but I don’t work hard || I want success without hard work || I have so much to do but I don’t work	idle
4bd8f9ce-2aab-4d59-a0d3-f5d4d6412549	Rumi	Dont wait any longer. Dive in the ocean, Leave and let the sea be you.	I have a dream || I want to fill my dream || I want to be successful	dream || procrastination
30db455a-f4ce-4819-aa48-20ae8b9b310b	Rumi	Do you pay regular visits to yourself?	I feel lost || I want to love myself || I don’t take care of myself	myself
9375f4f7-b785-42e9-a905-adf4ec5bed0a	Rumi	You moan, She left me. He left me, Twenty more will come.	I had a breakup || I had a divorce || she left me || He left me	divorce
bf475b6c-d0bb-401b-8a12-5b38676c1aab	Rumi	Inside you there's an artist you don't know about.	I am not good at anything || I am bad at everything || I lack ideas || what am I good at?	talent
2e2a5d7f-50d4-411a-8a8c-61a4050300af	Rumi	Oh, wandering One, if you are in search of the greatest treasure, don't look outside. Look within, and seek That.	I am lost || I am wandering || Show me the direction	wandering
bb42965a-a0dc-4f19-98c3-e7c1ac27a1e1	Rumi	Keep digging your well. Water is there somewhere.	I want to quit || I want to give up	quit
8c0ba84d-6355-4abc-ae2c-82ca068f72fa	Rumi	Let yourself be gently pulled by the deeper desire of what you want.	How to find my passion? || I want to do what I love || I don’t love what I do	passion
73756452-8284-4870-8961-88d4e20e25bb	Rumi	Intelligence is the shadow of objective truth. How can the shadow vie with sunshine?	Does God exist? || what is the proof of God?	
2de327c6-0e67-40fa-a0aa-0ae9b4d0186c	Rumi	O Seeker, pain and suffering make one aware of God.	The suffering has brought me closer to God || why God you do this? || Why God not helping me?	pain
07e005c1-5f71-4088-9b2a-3013b7b31c77	Rumi	There is an invisible strength within us; when it recognizes two opposing objects of desire, it grows stronger.	it is challenging || it is too difficult for me || it very hard to do	challenges
5ba4b2d2-dd60-48ae-9dad-cc1294d811ce	Rumi	The satiated person and the hungry one do not see the same thing when they look upon a loaf of bread.	I am very negative || I don’t believe in motivation words || I don’t believe in inspirational talks	negative
a16587b8-636d-4623-9667-6038df36bc61	Rumi	When love is not accepted move on; when love is not appreciated walk away; hopefully time will teach what real, true love is	She does not love me || I want her to love me || I had a breakup || I had a divorce	divorce
197bab73-63d9-4bf3-a1e2-e30447d8c8c3	Rumi	Let Silence speak to you about the secrets of the universe.	Tell me the secret || tell me the truth || give me the answer	silence
05ba9997-7677-417b-8948-86037f133332	Rumi	The images we create could turn into wild beasts and tear us to pieces.	I have so much negative thoughts || I don’t have control over my thoughts || I want to have good thoughts	negative
35acbb73-89b9-4dc9-87a8-809ffc9c0d35	Rumi	The thirsty look for water, but water also looks for thirsty.	I am looking for success || I am looking for wisdom || I want to be consistent || how to find truth || how to find God || How to find myself?	
beea4a01-946b-4d98-8a47-72c4447b3135	Rumi	You're not a drop in the ocean. You are the entire ocean in a drop.	I feel worthless || I feel useless || I feel like a burden	worthless
a53d0b0b-8904-495a-bca8-2fc8e2b2dcc9	Rumi	Its your road and yours alone. Others may walk it with you, but no one can walk it for you.	I want your help || People don’t help me || I can’t do without help || I need support	help || support
cfea7016-01ab-44ab-b799-537e65980878	Rumi	Your heart knows the way. Run in that direction	I feel lost || I am wandering || I don’t know the direction || I don’t know which way to go	way || direction
e3b31379-1a38-4289-8836-75aae84e2ded	Rumi	When you do things from your soul, you feel a river moving in you, a joy.	I want to do what I love || how to like what you do? || how to feel motivated || I don’t like my work	passion
a46bac77-20ff-47d3-a2f1-b316820004c4	Rumi	Set your life on fire. Seek those who fan your flames.	I don’t have any motivation || I am very passionate || I have a dream || I want to be successful	motivation
50d4ed64-b449-4314-8061-c7bdbff03938	Rumi	Respond to every call that excites your spirit.	How to be motivated? || I don’t feel excited || How to find my passion? || How to know what I love?	excites || passion
103d6498-8d03-4127-8509-d2250fbe6b20	Rumi	Why do you stay in prison when the door is so wide open?	Help me || I don’t find a way out || I don’t know what to do || I am trapped	help
1b243dd3-e38e-4d6e-a09d-cc1baeded8a6	Rumi	The moment you accept what troubles youve been given, the door will open.	I am in trouble || I have lots of problem || I want a way out of the problems	accept
dd4610b6-9a61-4b5d-929c-fbaaf91db49c	Rumi	Everything about yesterday has gone with yesterday. Today, it is needed to say new things.	I feel sad || I have a regret || I can’t forget the past || I had a bad experience || I want to move on	yesterday || present || regret
5d435d6f-e324-4e64-9640-06b271baaf4c	Rumi	Let yourself be silently drawn by the strange pull of what you really love. It will not lead you astray.	How to find my passion? || how to know what I love || I feel lost	
142dd4f8-a285-485a-a0a9-bbec4e92aac7	Rumi	Dont you know yet? It is your light that lights the worlds.	I feel worthless || I feel useless || I feel like a burden	worthless
59a95727-4f1b-41c5-a610-f9be9fa008ef	Rumi	What you seek is seeking you.	I am seeking God ||I am looking for the truth || where is my destiny?	
18e11f40-79ea-4c96-a6d5-2cad132626a7	Rumi	Stop acting so small. You are the universe in ecstatic motion.	I feel worthless || I feel useless || I feel like a burden || I am too small	small
79453c5f-3cfc-4d18-bd02-5c9f8487e16d	Rumi	There is a voice that doesnt use words. Listen.	I want God to talk with me || I want to find myself || God please explain me why|| God please tell me	words
dfa0b95b-a00a-4e5c-84b1-ade388884c40	Rumi	Let the beauty of what you love be what you do.	I don’t like my work || How to love my work	
81239e28-15cc-4f5b-9c5f-c0acd9da3067	Rumi	Yesterday I was clever so I wanted to change the world. Today I am wise so I am changing myself	I want to change myself ||I want to change the world || How to change people?	change
ee1eddc7-72cb-439d-93e2-be7a43e7ff63	Rumi	The garden of the world has no limits, except in your mind	I have a limit || it is beyond my capacity || I am tired	impossible || limits || capacity
8136faa5-2e6a-4e18-8f65-fcbe6cd9b506	Rumi	Shine like the universe is yours.	I feel scared || what if the luck dint favors me? || I against all odds || I will do it || it looks impossible	odds
5953a85d-44fa-4142-8f42-14869e786c85	Rumi	Dont grieve. Anything you lose comes round in another form.	I am sad || I lost my family || I lost a friend	dead
88344973-313d-48af-9245-5e94c5ac1530	Rumi	The wound is the place where the light enters you.	I am shattered || I want to heal myself || I have been struggling || I am in pain || I have sorrow	wound || pain
625b7d33-bc99-4887-a9d7-3650411c57ec	Rumi	We are one. Everything in the universe is within you. Ask all from yourself.	How can I succeed? || I have so many questions || I have doubts || who will guide me? || who will tell me? || from whom to ask?	
45c4eb9c-6f20-4b21-beb5-2721f96e987c	Rumi	Tell the world Youve seen my descent. Now watch my rising.	People think I am stupid || I must prove people are wrong || They say I can’t do it || I know I can’t do it	
279f9643-9d8c-42f7-9786-09034a0d902c	Rumi	You have within you more love than you could ever understand.	I want to love myself || I hate myself || I am not a good person || I am bad	
8799ee91-3948-491c-8c75-a16d3907a8e4	Rumi	The art of knowing is knowing what to ignore.	What should I learn? || There is too much to learn || How to be focused?	ignore
d4d3b240-10e5-40a8-ae1b-52f69b409b93	Rumi	All I have seen teaches me to trust the Creator for all I have not seen.	I can’t see the God || How to see the God? || who created the universe? || Does God really exist?	
acb12008-351c-4ccf-8572-6a5f91af7069	Rumi	You were born with wings, why prefer to crawl through life	I can’t do it || it is impossible || Can I do it? || My life is slow || my life is boring || I want to do it quickly || I want to dream big	unsatisfied
adfd6cbc-299f-400d-8606-d08a70cab8ab	Rumi	Wear gratitude like a cloak and it will feed every corner of your life.	I feel like something is missing || I feel hollow || I feel empty || something is lacking	gratitude
03abb553-489f-430a-909d-d07d11b3f354	Rumi	The quieter you become the more you are able to hear.	I want to listen to my inner voice || how to listen to the whisper || how to listen to my heart?	silence
11cfa1e3-1a72-4cc1-b5dd-d4d26c370047	Rumi	The only lasting beauty is the beauty of the heart.	I want to be beautiful || I want to be fit || I am ugly || I am fat	
335cf069-9fd4-4021-a226-ed9776da1640	Rumi	If light is in your heart, you will find your way home.	I am lost || I need directions || I need guidance || I want my destiny	
83d885c1-2ae4-4f7e-b3e8-d461a9b40626	Rumi	This is a subtle truth. Whatever you love you are.	Who am I? || I want to find myself	
76f19c7b-1c0a-43a3-ab2f-b84caedb9b55	Rumi	You have to keep breaking your heart until it opens.	I am heartbroken || I am very sad || how to have good heart? || I am shattered || I want to cry	
1ae00bd4-b1ce-4cc9-962d-55c8a43de284	Rumi	Forget safety. Live where you fear to live.	I feel scared || I am afraid of risk || I feel insecure || I want to feel safe || I want to be out of my comfort zone	safety
81d0c730-ce10-4249-aeef-3e1b4dce75d6	Rumi	Dont be satisfied with stories. How things have gone with others. Unfold your own myth.	I want to be a successful person || I want to be Elon Musk || I want to be like others || People say I can’t do it || I heard it is difficult ||	adventure
60104b5f-91ac-4c5b-931c-5ad77822a3bf	Rumi	The universe is not outside of you. Look inside yourself; everything that you want, you already are.	I want to change myself ||I want to discover myself || I want everything || I have lots of wishes	
6cff7e89-653d-477a-a075-e1f61fd57fc2	Rumi	Why are you so enchanted by this world when a mine of gold lies within you?	I have lots of wishes || I want to be happy || I feel very demotivated || I want to know myself	
dae7bdfe-0cd9-4bcf-a003-a786c26786db	Rumi	Ignore those that make you fearful and sad, , that degrade you back towards disease and death	I don’t like people around me ||I hate people || I feel sad || I feel afraid || how to feel happy?	toxic || neagtive
fa4c14f5-2bb3-41aa-9806-1e2629361bec	Rumi	Knock. And God will open the door.	God please help me || God please guide me || I am seeking success	
648bd221-86a6-4171-87e4-1a4edaa5f22d	Rumi	The very center of your heart is where life begins the most beautiful place on earth.	What is life? || what is the most beautiful thing?	heart
4b7ba565-7103-4ef7-aa30-ebd1f57fe171	Rumi	When the world pushes you to your knees, youre in the perfect position to pray.	The world has betrayed me || The world is hard on me || I am shattered || I am having hardships	knees
a2a76973-d687-4389-ba97-3d151bfb713f	Rumi	Remember, the entrance door to the sanctuary is inside you.	I feel insecure || I feel unsafe	unsafe
ad7c85c4-fcc1-4cc0-987c-9f2bd5e6b9ad	Rumi	We carry inside us the wonders we seek outside us	How to do wonders? || I feel worthless || I feel useless || I want to know myself	wonders || extradordinary
ac444bd6-914d-48b5-9bd9-58d3cc138bf5	Rumi	Keep silent, because the world of silence is a vast fullness.	Tell me about silence || what are benefits of silence?	silent
133d9841-9926-48c4-8e2e-161647fb22ae	Rumi	Let silence take you to the core of life.	I want to enjoy the life || I want to experience life || life is beautiful	silence
50279f5a-3add-41c1-9007-7f117a634c5e	Rumi	By God, when you see your beauty you will be the idol of yourself.	I want to be beautiful || I want to be fit || I am ugly || I am fat	beautiful || ugly
e9d4f2c8-0eaa-40cc-9e6a-13aacd5aa045	Rumi	The whole universe is contained within a single human being you.	I feel worthless || I feel useless || I feel to small and powerless || I want to discover myself	small || worthless
f928fff6-f787-45df-8af4-3e6b11829cf3	Rumi	Life is balance of holding on and letting go	I want to move on || I want to forget the past || I have regret || I have guilty || I can’t let go	balance
26143105-d100-486f-903f-96c9d00abe74	Rumi	Run from whats comfortable. Forget safety. Live where you fear to live.	I want to leave my comfort zone || I want to feel safe || I feel unsafe || How to feel safe?	comfort || fear
a7993cc6-9e4c-4639-b406-c755b8015393	Rumi	If you are irritated by every rub, how will your mirror be polished?	I am frustrated || I don’t want failure || How to avoid failure ||I am exhausted || what if I fail? || I am afraid of failure	irritated || frustrated || tired
849b54af-acd5-4f80-9f12-be6c5079b1c4	Rumi	Wisdom tells us we are not worthy; love tells us we are. My life flows between the two.	We are not important to universe || we are insignificant || are we important? || Universe does not care	
8360380d-e42c-4aa9-8cc9-9443e22550a8	Rumi	Whatever purifies you is the right path, I will not try to define it.	I feel better	path
ae234f0a-f367-4106-9062-13980a11716a	Rumi	O, happy the soul that saw its own faults	I have so many faults || I had made mistakes || I am guilty || I feel sorry	faults
27821cf0-3cfd-4285-b254-2fc38ae940b4	Rumi	Why are you knocking at every door? Go, knock at the door of your own heart.	Tell me my passion? || how to know what I love? || I don’t want to ask for help || I can’t understand myself	
3bd7b2d8-9622-4256-96d7-313489e1a097	Rumi	Why should I be weary when every cell of my body is bursting with life?	I feel lifeless || I don’t want to live || I want to do suicide || I feel weary || I feel tired	suicide || weary
e8a5689a-e814-445a-9300-c5325d66e6e4	Rumi	Observe the wonders as they occur around you.	Life is boring || I can’t do it even if I try || Life is wonderful	wonders
3ff9d85e-6b2f-4b51-abda-dc65ff89df58	Rumi	Dont make yourself miserable with what is to come or not to come	I am worried about the future || I have lot of anxiety || Future makes me stressed out || My future is dark	anxiety
261e3e81-9f59-4c7e-9661-927696978f29	Rumi	I learned that every mortal will taste death. But only some will taste life	Life is short || we all must die || I want to enjoy life || I can’t enjoy my life || I want to live	live
ff3b2719-8483-4a3b-9555-06414ad06ada	Rumi	If you want money more than anything, youll be bought and sold your whole life.	I want money more than anything || Money is the aim of my life || I love money more than anything	money
a2215a9f-455c-4da9-928c-08d5425a5989	Rumi	A warm, rainy day-this is how it feels when friends get together. Friend refreshes friend then, as flowers do each other	I miss my friends || I love my friends ||I want to feel fresh || I want to feel better	friend
3b527655-aac6-47e7-9d3d-dc559f6bbfa5	Rumi	Why struggle to open a door between us when the whole wall is an illusion?	I want to find God || I am in search of God || I want to see you || I want to touch you	
8d255a18-4e1d-4e5d-96d8-0a06145f3307	Rumi	Your depression is connected to your insolence and refusal to praise. Be grateful!	I feel sad || I feel depressed || I want to feel better	depression
43b7681d-22f0-4212-ac9e-ee6d37287c43	Rumi	This place is a dream. Only a sleeper considers it real. Then death comes like dawn, and you wake up laughing at what you thought was your grief	What is reality? || What is life? || What is the purpose of life || I am sad in this world	life
4f1468b0-ef87-491b-9443-1cc92f03a329	Rumi	Dont be sad! Because God sends hope in the most desperate moments. Dont forget, the heaviest rain comes out of the darkest clouds	I am sad || I feel hopeless || I am not hopeful || I need hope	hope || sad
6c523716-09fa-4c66-9e19-8a0e6f29ef1f	Rumi	But listen to me. For one moment quit being sad. Hear blessings dropping their blossoms around you.	I am sad || I want to cry || I am heartbroken || I am remorseful || I am sorrowful	sad
c4a42d3d-8824-4711-a931-0f4498c368b1	Rumi	One of the marvels of the world: The sight of a soul sitting in prison with the key in its hand.	Tell me some wonders? || I am depressed || I have lost hopes || I can’t do it || Please help me	help
7449d09c-c6c5-401c-ab7e-3d2a1d911f24	Rumi	Dont get lost in your pain, know that one day your pain will become your cure.	I have so much pain || I am heartbroken || I am sad	pain
f7f4bae3-f13b-43df-b6b5-b3b0c6472e7b	Rumi	Where there is ruin, there is hope for a treasure.	My life has been ruin || I have ruined it	ruin
55c771e9-9866-4a64-b435-d873477c89ec	Rumi	Suffering is a gift; in its hidden mercy.	I am suffering || I am struggling || why suffering is good?	suffering
68f1c20a-96a3-47c5-aa8f-d94c53847fda	Rumi	Do not feel lonely, the entire universe is inside you	I am feeling lonely || I am alone || I want to talk with someone	lonely
80d61253-f9d5-4349-80a2-bda900d734fb	Rumi	On a day when the wind is perfect, the sail just needs to open and the world is full of beauty. Today is such a day.	Good morning || how are you? || I must start working || I am delaying my work || I have to do it quickly || Today was not a good day || Had a good day	today || present
f4010738-eb90-466a-985f-f654c4bd87e0	Rumi	The beauty you see in me is a reflection of you	I like taking to you || you are amazing || you are very wise	
916ad5ee-f654-4c3d-b5b6-9659c52b27da	Rumi	Dont you know yet? It is your Light that lights the worlds.	I feel worthless || I feel useless || I feel like a burden || no one likes me	
bc47b343-c979-414c-be24-2904f7217601	Rumi	Your task? To work with all the passion of your being to acquire an inner light.	What should I do? || How to find myself? || What is purpose of my life?	
edda128c-b85b-4ddb-a2f9-3596c739bf7b	Rumi	Listen to the sound of waves within you.	Tell me more || To whom should I listen? || what should I hear?	
6b8ef236-185f-4d2c-932d-7bba3632badc	Rumi	We rarely hear the inward music, but were all dancing to it nevertheless.	I don’t hear anything	
695bfe52-3dcf-4b4e-80b9-5eeef149cc6c	Rumi	On what is fear: Non-acceptance of uncertainty. If we accept that uncertainty, it becomes an adventure!	I am afraid || I don’t want to take risk || Life is very uncertain || Fear is restricting me	fear
61e5342c-8122-4df1-a67a-fcfabb44acb1	Rumi	When you go through a hard period, When everything seems to oppose you... When you feel you cannot even bear one more minute, NEVER GIVE UP! Because it is the time and place that the course will divert!	I want to quit || I want to give up || Time is hard, but I am hopeful	quit
11836cca-ce1c-4597-88af-d34c4130651f	Rumi	Move, but dont move the way fear makes you move.	Where to go? || what direction to go || I can see the way	move
d326f9d8-c3c6-4a6b-8bbf-62e8700a65da	Rumi	I searched for God and found only myself. I searched for myself and found only God.	Where is God? || I want to see God	
09acc5bb-9c3e-4341-81a8-5c28a57f8068	Rumi	Each moment contains a hundred messages from God.	Why God does not talk to me? || I want to talk to God	
001f188c-f695-45af-b153-c9f42ed4d0a2	Rumi	Why, when Gods world is so big, did you fall asleep in a prison, of all places?	I have no place to stay || I am an immigrant || I don’t want to go to my country || I want to stay in USA || want to stay in Europe ||I am a refugee	
f3d1d8d8-46ab-4a69-8976-9e5dee97ba52	Rumi	The hurt you embrace becomes joy.	I am hurt || I want to be happy || I want to enjoy	hurt
5d9ba00c-bc07-4a28-b466-a20abc2b8374	Rumi	And if one of our instruments breaks, it doesn't matter. We have fallen into the place where everything is music.	I want to enjoy the life || I want to me happy at all time || I want to stay happy	
1e4ace21-4572-4771-a279-5d7d28efeba0	Rumi	Words can fertilize space now and then; don't deny yourself becoming enriched.	These motivational talks don’t affect me || these words do not affect me	
4a2fb521-d84f-4104-87a6-b1089c7e2c93	Rumi	They are the privileged lovers who create a new world with their eyes of fiery passion.	I want to be Elon Musk || I want to be successful	passion
66f064ab-0aac-4e1a-8921-539e6b361058	Rumi	Sorrow prepares you for joy. It violently sweeps everything out of your house, so that new joy can find space to enter.	I lost my parents || I lost family || I lost my mom || I lost my father || I lost my sister	sorrow
cdb347bf-bd27-40ed-a583-3bb20c374546	Rumi	Always remember you are braver than you believe, stronger than you seem, smarter than you think and twice as beautiful as you had ever emagined	I am not beautiful || I am ugly || I am not fit || I want to be strong || I want to be brave || I love you || I want to find myself || I feel lost	brave || strong || beautiful || ugly
e938bea5-acc4-4ec5-a983-cf45769f9237	Rumi	I asked, Why have I received only this? A voice replied, 'Only this' will lead you to That.	Why only to me? || why this happened to me? || why this?	
2c857464-492a-4a91-abcc-14c35093826c	Seneca	In guarding their fortune men are often closefisted, yet, when it comes to the matter of wasting time, in the case of the one thing in which it is right to be miserly, they show themselves most extravagant.	I waste time a lot || Life is too short to do it	time || waste
7f66b59a-68c9-4170-b2c0-e88fe9bd9a5a	Seneca	You live as if you were destined to live forever, no thought of your frailty ever enters your head, of how much time has already gone by you take no heed. You squander time as if you drew from a full and abundant supply, though all the while that day which you bestow on some person or thing is perhaps your last	Why do I waste time? || How to stop procrastination?	time || waste
0907ec2e-4c98-4f73-ac8d-798cced7db19	Seneca	There is nothing the busy man is less busied with than living. For what if you should think that that man had had a long voyage who had been caught by a fierce storm as soon as he left harbor, and, swept hither and thither by a succession of winds that raged from different quarters, had been driven in a circle around the same course? Not much voyaging did he have, but much tossing about.	I was busy doing wrong things || I have no time to enjoy life || Life is getting busy || I dont have time	busy
e49444bf-4e2e-4309-bf24-68daecaae002	Seneca	You act like mortals in all that you fear, and like immortals in all that you desire. When you want to start a big project, you fear like mortals. When you waste time, you think you have forever to live.	Why do I waste so much time? || Life is to short for anything	mortals || fear
d4e81ae2-39ad-44c0-81b8-6a90e965f629	Seneca	They lose the day in expectation of the night, and the night in fear of the dawn.	I hate Monday mornings	anxiety
6c6e9ea3-65d5-49fd-ad18-cc560dd87da4	Seneca	The greatest obstacle to living is expectancy, which hangs upon tomorrow and loses today… The whole future lies in uncertainty: live immediately.	Life is very uncertain || future is uncertain	uncertainity || tomorrow
31a967a1-fd2b-4f6d-9f87-752952fdd37c	Seneca	Even though you seize the day, it still will flee; therefore, you must vie with time’s swiftness in the speed of using it, and, as from a torrent that rushes by and will not always flow, you must drink quickly.	Why do I waste time? || I waste time a lot	time || waste
2b3e266b-bb2b-4cf1-96a4-c4c153382617	Seneca	It is not that we have a short space of time, but that we waste much of it. Life is long enough, and it has been given in sufficiently generous measure to allow the accomplishment of the very greatest things if the whole of it is well invested.	Life is too short to do it || I waste time a lot	time || waste
d7b8a94c-f023-4107-a341-f4e4ec6e23f9	Seneca	The part of life we really live is small. For all the rest of existence is not life, but merely time.	I want to live || Life sucks || life is boring || Life is too long	live || time
8a5e6c5b-8913-49c2-bd49-447d7d8684da	Seneca	Just as when ample and princely wealth falls to a bad owner it is squandered in a moment, but wealth however modest, if entrusted to a good custodian, increases with use, so our lifetime extends amply if you manage it properly	How to manage life? || I messed up my life || I am procastinating	time || waste
